year,locality_id,pland_00_water,pland_01_evergreen_needleleaf,pland_03_deciduous_needleleaf,pland_04_deciduous_broadleaf,pland_05_mixed_forest,pland_08_woody_savanna,pland_09_savanna,pland_10_grassland,pland_11_wetland,pland_12_cropland,pland_13_urban,pland_14_mosiac,pland_15_barren
2010,L569207,0,0,0,0.1,0,0,0.3,0.2,0.13333333333333333,0.03333333333333333,0.23333333333333334,0,0
2010,L142722,0,0,0,0.06666666666666667,0,0,0,0,0,0.43333333333333335,0,0.5,0
2010,L1215013,0,0,0,0.125,0,0.09375,0.09375,0,0,0.5625,0.03125,0.09375,0
2010,L558310,0,0,0,0.1935483870967742,0,0,0.4838709677419355,0.25806451612903225,0.06451612903225806,0,0,0,0
2010,L207589,0,0,0,0.12903225806451613,0,0,0.16129032258064516,0.16129032258064516,0,0,0.5483870967741935,0,0
2010,L298961,0,0,0,0.5666666666666667,0,0,0.1,0,0,0.3333333333333333,0,0,0
2010,L717190,0,0,0,0.5666666666666667,0,0,0,0,0,0,0.43333333333333335,0,0
2010,L382180,0,0,0,0.1,0,0,0,0.13333333333333333,0.1,0.3,0.36666666666666664,0,0
2010,L558219,0,0,0,0.2,0,0,0.6,0.13333333333333333,0.06666666666666667,0,0,0,0
2010,L734611,0,0,0,0.03333333333333333,0,0,0.16666666666666666,0,0,0,0.8,0,0
2010,L613449,0,0,0,0.1,0,0,0.26666666666666666,0.03333333333333333,0,0,0.6,0,0
2010,L613427,0,0,0,0.06666666666666667,0,0,0.13333333333333333,0,0,0,0.8,0,0
2010,L737368,0,0,0,0.06666666666666667,0,0,0.23333333333333334,0.06666666666666667,0,0,0.6333333333333333,0,0
2010,L737380,0,0,0,0.0967741935483871,0,0,0.22580645161290322,0.06451612903225806,0,0,0.6129032258064516,0,0
2010,L741253,0,0,0,0.26666666666666666,0,0,0.4,0,0,0,0.3333333333333333,0,0
2010,L564710,0,0,0,0.16129032258064516,0,0,0.45161290322580644,0.2903225806451613,0.0967741935483871,0,0,0,0
2010,L746030,0,0,0,0.6666666666666666,0,0,0.13333333333333333,0,0,0,0.2,0,0
2010,L12261425,0,0,0,0.03125,0,0.03125,0.21875,0.0625,0,0.65625,0,0,0
2010,L738953,0,0,0,0.5,0,0,0.34375,0.0625,0,0,0.09375,0,0
2010,L757062,0,0,0,0.8333333333333334,0,0.06666666666666667,0.06666666666666667,0,0,0.03333333333333333,0,0,0
2010,L560778,0,0,0,0.1,0,0,0.3,0.2,0.13333333333333333,0.03333333333333333,0.23333333333333334,0,0
2010,L746047,0,0,0,0.6451612903225806,0,0,0.25806451612903225,0,0,0,0.0967741935483871,0,0
2010,L858149,0,0,0,0.13333333333333333,0,0,0.3,0.03333333333333333,0,0,0.5333333333333333,0,0
2010,L1778947,0,0,0,0.125,0,0,0.3125,0.0625,0,0,0.5,0,0
2010,L939087,0,0,0,0.13333333333333333,0,0.06666666666666667,0.06666666666666667,0,0,0.7333333333333333,0,0,0
2010,L213330,0,0,0,0.06666666666666667,0,0.1,0.7,0,0,0.03333333333333333,0.1,0,0
2010,L939404,0,0,0,0.13333333333333333,0,0,0.4,0,0,0,0.4666666666666667,0,0
2010,L555029,0,0,0,0.34375,0,0,0.375,0,0,0,0.28125,0,0
2010,L233591,0,0,0,0.28125,0,0.15625,0.21875,0,0,0.25,0,0.09375,0
2010,L857545,0,0,0,0.06451612903225806,0,0,0.3548387096774194,0.06451612903225806,0,0,0.5161290322580645,0,0
2010,L559750,0,0,0,0.0625,0,0,0.3125,0.3125,0.0625,0.03125,0.21875,0,0
2010,L554917,0,0,0,0.23333333333333334,0,0,0.5333333333333333,0,0,0,0.23333333333333334,0,0
2010,L737362,0,0,0,0.1,0,0,0.23333333333333334,0.06666666666666667,0,0,0.6,0,0
2010,L2588752,0,0,0,0.03333333333333333,0,0,0,0,0,0.9333333333333333,0,0.03333333333333333,0
2010,L558336,0,0,0,0.16129032258064516,0,0,0.41935483870967744,0.3548387096774194,0.06451612903225806,0,0,0,0
2010,L611296,0,0,0,0.09375,0,0,0.09375,0.03125,0,0,0.78125,0,0
2010,L906987,0,0,0,0.03333333333333333,0,0,0.36666666666666664,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.43333333333333335,0.03333333333333333,0
2010,L1778780,0,0,0,0.06666666666666667,0,0,0.23333333333333334,0.26666666666666666,0,0.06666666666666667,0.36666666666666664,0,0
2010,L1830168,0,0,0,0.0625,0,0,0.0625,0,0,0.78125,0,0.09375,0
2010,L940784,0,0,0,0.0967741935483871,0,0.03225806451612903,0,0,0,0.8064516129032258,0,0.06451612903225806,0
2010,L690665,0,0,0,0.0625,0,0,0.53125,0.25,0,0.125,0.03125,0,0
2010,L559751,0,0,0,0.0625,0,0,0.3125,0.3125,0.0625,0.03125,0.21875,0,0
2010,L569203,0,0,0,0.06451612903225806,0,0,0.25806451612903225,0.16129032258064516,0.12903225806451613,0.03225806451612903,0.3548387096774194,0,0
2010,L1772782,0,0,0,0.125,0,0,0.78125,0.0625,0,0,0.03125,0,0
2010,L936456,0,0,0,0.06666666666666667,0,0,0.3,0.13333333333333333,0,0,0.5,0,0
2010,L932111,0,0,0,0.13333333333333333,0,0,0.3333333333333333,0.1,0,0,0.43333333333333335,0,0
2010,L932155,0,0,0,0.125,0,0,0.3125,0.15625,0,0,0.40625,0,0
2010,L286815,0,0,0,0.16666666666666666,0,0,0.3333333333333333,0.1,0,0.13333333333333333,0.26666666666666666,0,0
2010,L900318,0,0,0,0.0625,0,0,0.125,0.09375,0,0,0.71875,0,0
2010,L928148,0,0,0,0.16666666666666666,0,0.03333333333333333,0.03333333333333333,0,0,0.36666666666666664,0,0.4,0
2010,L127019,0,0,0,0.3870967741935484,0,0,0.16129032258064516,0.03225806451612903,0,0,0.41935483870967744,0,0
2010,L558314,0,0,0,0.12903225806451613,0,0,0.2903225806451613,0.3225806451612903,0.12903225806451613,0,0.12903225806451613,0,0
2010,L723885,0,0,0,0.1875,0,0,0.34375,0.03125,0,0,0.4375,0,0
2010,L723890,0,0,0,0.2,0,0.03333333333333333,0.5333333333333333,0.06666666666666667,0,0,0.16666666666666666,0,0
2010,L164437,0,0,0,0.06666666666666667,0,0,0.23333333333333334,0.23333333333333334,0.1,0,0.36666666666666664,0,0
2010,L611316,0,0,0,0.2,0,0.03333333333333333,0.3333333333333333,0.06666666666666667,0,0,0.36666666666666664,0,0
2010,L164552,0,0,0,0.13333333333333333,0,0,0.3333333333333333,0.16666666666666666,0,0,0.36666666666666664,0,0
2010,L569199,0,0,0,0.06451612903225806,0,0,0.2903225806451613,0.1935483870967742,0.06451612903225806,0.03225806451612903,0.3548387096774194,0,0
2010,L559754,0,0,0,0.03333333333333333,0,0,0.3333333333333333,0.36666666666666664,0,0.03333333333333333,0.23333333333333334,0,0
2010,L559755,0,0,0,0.03333333333333333,0,0,0.3333333333333333,0.4,0,0,0.23333333333333334,0,0
2010,L734915,0,0,0,0.03125,0,0,0.15625,0,0,0,0.8125,0,0
2010,L370907,0,0,0,0.25,0,0.03125,0.03125,0.03125,0,0.15625,0.46875,0.03125,0
2010,L142729,0,0,0,0.06666666666666667,0,0,0,0,0,0.6,0,0.3333333333333333,0
2010,L717197,0,0,0,0.6551724137931034,0,0,0,0,0,0,0.3448275862068966,0,0
2010,L559759,0,0,0,0.03225806451612903,0,0,0.3225806451612903,0.2903225806451613,0,0.03225806451612903,0.3225806451612903,0,0
2010,L690660,0,0,0,0.03333333333333333,0,0,0.3333333333333333,0.4,0,0.06666666666666667,0.16666666666666666,0,0
2010,L921486,0,0,0,0.1,0,0,0.3,0.13333333333333333,0,0,0.4666666666666667,0,0
2010,L152601,0,0,0,0.03125,0,0,0.46875,0.03125,0,0,0.46875,0,0
2010,L431673,0,0,0,0.06451612903225806,0,0.03225806451612903,0.5483870967741935,0.22580645161290322,0,0.12903225806451613,0,0,0
2010,L335462,0,0,0,0.6333333333333333,0,0,0.2,0,0,0,0.16666666666666666,0,0
2010,L554891,0,0,0,0.3870967741935484,0,0,0.3548387096774194,0,0,0,0.25806451612903225,0,0
2010,L857548,0,0,0,0.06666666666666667,0,0,0.3333333333333333,0.1,0,0.03333333333333333,0.4666666666666667,0,0
2010,L736310,0,0,0,0.53125,0,0,0,0,0,0,0.46875,0,0
2010,L939416,0,0,0,0.12903225806451613,0,0,0.3870967741935484,0.03225806451612903,0,0,0.45161290322580644,0,0
2010,L554963,0,0,0,0.16666666666666666,0,0,0.5333333333333333,0,0,0,0.3,0,0
2010,L1207139,0,0,0,0.40625,0,0,0,0,0,0.5625,0,0.03125,0
2010,L152672,0,0,0,0.1935483870967742,0,0,0.4838709677419355,0.03225806451612903,0,0,0.2903225806451613,0,0
2010,L610612,0,0,0,0.03225806451612903,0,0,0.1935483870967742,0.06451612903225806,0,0,0.7096774193548387,0,0
2010,L939410,0,0,0,0.25806451612903225,0,0,0.3548387096774194,0.06451612903225806,0,0,0.3225806451612903,0,0
2010,L1772855,0,0,0,0.03225806451612903,0,0,0.4838709677419355,0,0,0.12903225806451613,0.3548387096774194,0,0
2010,L717284,0,0,0,0.7419354838709677,0,0,0,0,0,0,0.25806451612903225,0,0
2010,L939423,0,0,0,0.03333333333333333,0,0,0.3,0.03333333333333333,0,0,0.6333333333333333,0,0
2010,L932097,0,0,0,0.09375,0,0,0.28125,0.09375,0,0,0.53125,0,0
2010,L152713,0,0,0,0.06451612903225806,0,0,0.16129032258064516,0,0,0,0.7741935483870968,0,0
2010,L731120,0,0,0,0.034482758620689655,0,0.4827586206896552,0.4827586206896552,0,0,0,0,0,0
2010,L611318,0,0,0,0.125,0,0.03125,0.28125,0.0625,0,0,0.5,0,0
2010,L723878,0,0,0,0.20689655172413793,0,0,0.6551724137931034,0.034482758620689655,0,0,0.10344827586206896,0,0
2010,L900296,0,0,0,0.0967741935483871,0,0,0.41935483870967744,0.06451612903225806,0,0,0.41935483870967744,0,0
2010,L857546,0,0,0,0.06666666666666667,0,0,0.4666666666666667,0.26666666666666666,0,0.03333333333333333,0.16666666666666666,0,0
2010,L737360,0,0,0,0.0967741935483871,0,0,0.2903225806451613,0.06451612903225806,0,0,0.5483870967741935,0,0
2010,L565610,0,0,0,0.36666666666666664,0,0,0.2,0.06666666666666667,0,0,0.36666666666666664,0,0
2010,L619503,0,0,0,0.25806451612903225,0,0,0.12903225806451613,0,0,0,0.6129032258064516,0,0
2010,L585244,0,0,0,0.09375,0,0,0.25,0.15625,0,0,0.5,0,0
2010,L342700,0,0,0,0.03125,0,0,0.125,0.1875,0.3125,0.34375,0,0,0
2010,L1772777,0,0,0,0.21875,0,0.03125,0.4375,0.09375,0,0,0.21875,0,0
2010,L1772785,0,0,0,0.2,0,0,0.6333333333333333,0.03333333333333333,0,0,0.13333333333333333,0,0
2010,L152711,0,0,0,0.2903225806451613,0,0.03225806451612903,0.3548387096774194,0,0,0,0.3225806451612903,0,0
2010,L450415,0,0,0,0.26666666666666666,0,0.03333333333333333,0.36666666666666664,0,0,0,0.3333333333333333,0,0
2010,L132618,0,0,0,0.034482758620689655,0,0,0.13793103448275862,0.10344827586206896,0,0,0.7241379310344828,0,0
2010,L127014,0,0,0,0.26666666666666666,0,0,0.13333333333333333,0.03333333333333333,0,0,0.5666666666666667,0,0
2010,L298551,0,0,0,0.09375,0,0.03125,0.0625,0.125,0.25,0.3125,0.125,0,0
2010,L733994,0,0,0,0.1,0,0.1,0.06666666666666667,0.1,0,0.43333333333333335,0.16666666666666666,0.03333333333333333,0
2010,L720817,0,0,0,0.36666666666666664,0,0,0.1,0,0,0,0.5333333333333333,0,0
2010,L424924,0,0,0,0.125,0,0,0.28125,0.21875,0.125,0.03125,0.21875,0,0
2010,L585252,0,0,0,0.12903225806451613,0,0,0.2903225806451613,0.16129032258064516,0,0,0.41935483870967744,0,0
2010,L620234,0,0,0,0.03225806451612903,0,0,0.12903225806451613,0.0967741935483871,0,0,0.7419354838709677,0,0
2010,L746023,0,0,0,0.6451612903225806,0,0,0.12903225806451613,0,0,0,0.22580645161290322,0,0
2010,L1183456,0,0,0,0.16666666666666666,0,0.2,0.03333333333333333,0.13333333333333333,0.4666666666666667,0,0,0,0
2010,L611298,0,0,0,0.0967741935483871,0,0,0.0967741935483871,0,0,0,0.8064516129032258,0,0
2010,L622045,0,0,0,0.16666666666666666,0,0,0.2,0.03333333333333333,0,0,0.6,0,0
2010,L744163,0,0,0,0.06451612903225806,0,0,0.25806451612903225,0.06451612903225806,0,0,0.6129032258064516,0,0
2010,L610605,0,0,0,0.03333333333333333,0,0,0.26666666666666666,0.03333333333333333,0,0,0.6666666666666666,0,0
2010,L938252,0,0,0,0.3,0,0,0.4,0.1,0,0,0.2,0,0
2010,L900310,0,0,0,0.03333333333333333,0,0,0,0.06666666666666667,0,0,0.9,0,0
2010,L1207142,0,0,0,0.5666666666666667,0,0,0,0,0,0.4,0,0.03333333333333333,0
2010,L746059,0,0,0,0.6896551724137931,0,0,0.2413793103448276,0,0,0,0.06896551724137931,0,0
2010,L1772793,0,0,0,0.2,0,0,0.6,0.03333333333333333,0,0,0.16666666666666666,0,0
2010,L908978,0,0,0,0.4,0,0.03333333333333333,0,0,0,0.5666666666666667,0,0,0
2010,L166963,0,0,0,0.23333333333333334,0,0,0.16666666666666666,0.1,0,0.5,0,0,0
2010,L932184,0,0,0,0.16129032258064516,0,0,0.3548387096774194,0.12903225806451613,0,0,0.3548387096774194,0,0
2010,L152624,0,0,0,0.43333333333333335,0,0,0.3,0,0,0,0.26666666666666666,0,0
2010,L1772767,0,0,0,0.1875,0,0.03125,0.4375,0.0625,0,0,0.28125,0,0
2010,L923026,0,0,0,0.16129032258064516,0,0,0.16129032258064516,0.03225806451612903,0,0,0.6451612903225806,0,0
2010,L932088,0,0,0,0.1,0,0,0.26666666666666666,0.06666666666666667,0,0,0.5666666666666667,0,0
2010,L152731,0,0,0,0.12903225806451613,0,0,0.4838709677419355,0,0,0,0.3870967741935484,0,0
2010,L744245,0,0,0,0.7,0,0,0.06666666666666667,0,0,0,0.23333333333333334,0,0
2010,L1772738,0,0,0,0.43333333333333335,0,0,0.3,0,0,0,0.26666666666666666,0,0
2010,L157178,0,0,0,0.23333333333333334,0,0.06666666666666667,0.3,0.13333333333333333,0,0.03333333333333333,0.23333333333333334,0,0
2010,L3042327,0,0,0,0.03125,0,0,0,0.5,0,0.46875,0,0,0
2010,L939413,0,0,0,0.1875,0,0,0.40625,0,0,0,0.40625,0,0
2010,L393183,0,0,0,0.0967741935483871,0,0.03225806451612903,0.3225806451612903,0,0,0.3548387096774194,0,0.1935483870967742,0
2010,L139536,0,0,0,0.06666666666666667,0,0.3333333333333333,0.43333333333333335,0.03333333333333333,0,0,0.13333333333333333,0,0
2010,L218750,0,0,0,0.43333333333333335,0,0,0,0,0,0.5,0,0.06666666666666667,0
2010,L717290,0,0,0,0.7419354838709677,0,0,0,0,0,0,0.25806451612903225,0,0
2010,L924926,0,0,0,0.1,0,0.03333333333333333,0.03333333333333333,0,0,0.8,0,0.03333333333333333,0
2010,L157179,0,0,0,0.40625,0.0625,0.0625,0.28125,0.09375,0.09375,0,0,0,0
2010,L127023,0,0,0,0.375,0,0,0.15625,0.03125,0,0,0.4375,0,0
2010,L1772769,0,0,0,0.27586206896551724,0,0.034482758620689655,0.4482758620689655,0.034482758620689655,0,0,0.20689655172413793,0,0
2010,L939085,0,0,0,0.36666666666666664,0,0.2,0.16666666666666666,0.03333333333333333,0,0.13333333333333333,0,0.1,0
2010,L938332,0,0,0,0.03125,0,0,0.15625,0.03125,0,0,0.78125,0,0
2010,L152736,0,0,0,0.06666666666666667,0,0,0.26666666666666666,0.16666666666666666,0,0.06666666666666667,0.43333333333333335,0,0
2010,L565381,0,0,0,0.03125,0,0.09375,0.15625,0,0,0.21875,0.375,0.125,0
2010,L922153,0,0,0,0.09375,0,0,0.28125,0.09375,0,0,0.53125,0,0
2010,L471896,0,0,0,0.13333333333333333,0,0,0,0,0,0.8333333333333334,0,0.03333333333333333,0
2010,L140465,0,0,0,0.03333333333333333,0,0,0.7333333333333333,0,0,0,0.23333333333333334,0,0
2010,L857549,0,0,0,0.06666666666666667,0,0,0.43333333333333335,0.3333333333333333,0,0.06666666666666667,0.1,0,0
2010,L611335,0,0,0,0.06896551724137931,0,0,0.10344827586206896,0,0,0,0.8275862068965517,0,0
2010,L746855,0,0,0,0.16129032258064516,0,0.06451612903225806,0.03225806451612903,0,0,0.7096774193548387,0,0.03225806451612903,0
2010,L628768,0,0,0,0.1935483870967742,0,0,0,0,0,0.7419354838709677,0,0.06451612903225806,0
2010,L554913,0,0,0,0.3548387096774194,0,0,0.41935483870967744,0,0,0,0.22580645161290322,0,0
2010,L10515039,0,0,0,0.03225806451612903,0,0,0.06451612903225806,0.0967741935483871,0,0.5161290322580645,0.2903225806451613,0,0
2010,L1772752,0,0,0,0.3125,0,0.03125,0.40625,0,0,0,0.25,0,0
2010,L1778776,0,0,0,0.06451612903225806,0,0,0.22580645161290322,0.1935483870967742,0,0.06451612903225806,0.45161290322580644,0,0
2010,L558223,0,0,0,0.2,0,0,0.5,0.23333333333333334,0.06666666666666667,0,0,0,0
2010,L560829,0,0,0,0.03333333333333333,0,0,0.43333333333333335,0.16666666666666666,0,0.13333333333333333,0.23333333333333334,0,0
2010,L560832,0,0,0,0.03225806451612903,0,0,0.3870967741935484,0.25806451612903225,0,0.12903225806451613,0.1935483870967742,0,0
2010,L939411,0,0,0,0.2,0,0,0.43333333333333335,0.03333333333333333,0,0,0.3333333333333333,0,0
2010,L734926,0,0,0,0.03333333333333333,0,0,0.13333333333333333,0,0,0,0.8333333333333334,0,0
2010,L357956,0,0,0,0.2903225806451613,0,0,0.0967741935483871,0.03225806451612903,0,0,0.5806451612903226,0,0
2010,L565380,0,0,0,0.06666666666666667,0,0.1,0.16666666666666666,0,0,0.2,0.36666666666666664,0.1,0
2010,L1772770,0,0,0,0.26666666666666666,0,0.06666666666666667,0.36666666666666664,0.06666666666666667,0,0,0.23333333333333334,0,0
2010,L720272,0,0,0,0.6774193548387096,0,0,0.06451612903225806,0,0.25806451612903225,0,0,0,0
2010,L717277,0,0,0,0.6451612903225806,0,0,0.03225806451612903,0,0,0,0.3225806451612903,0,0
2010,L393636,0,0,0,0.06451612903225806,0,0,0,0.1935483870967742,0.03225806451612903,0.7096774193548387,0,0,0
2010,L746056,0,0,0,0.5333333333333333,0,0,0.3333333333333333,0,0.06666666666666667,0,0.06666666666666667,0,0
2010,L745998,0,0,0,0.6451612903225806,0,0,0,0,0,0,0.3548387096774194,0,0
2010,L2909037,0,0,0,0.3333333333333333,0,0.2,0,0,0,0.36666666666666664,0,0.1,0
2010,L912780,0,0,0,0.03333333333333333,0,0,0.03333333333333333,0,0,0,0.9333333333333333,0,0
2010,L558213,0,0,0,0.2,0,0,0.6,0.2,0,0,0,0,0
2010,L10520922,0,0,0,0.03225806451612903,0,0,0.06451612903225806,0.1935483870967742,0,0.7096774193548387,0,0,0
2010,L939392,0,0,0,0.10344827586206896,0,0,0.3448275862068966,0.034482758620689655,0,0,0.5172413793103449,0,0
2010,L922202,0,0,0,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0,0
2010,L152712,0,0,0,0.5,0,0,0.16666666666666666,0.03333333333333333,0.3,0,0,0,0
2010,L10515020,0,0,0,0.03333333333333333,0,0,0.06666666666666667,0.06666666666666667,0,0.6333333333333333,0.2,0,0
2010,L12261154,0,0,0,0.03125,0,0.03125,0.21875,0.0625,0,0.65625,0,0,0
2010,L560838,0,0,0,0.06451612903225806,0,0,0.5483870967741935,0.22580645161290322,0,0.12903225806451613,0.03225806451612903,0,0
2010,L938330,0,0,0,0.06666666666666667,0,0,0.16666666666666666,0.03333333333333333,0,0,0.7333333333333333,0,0
2010,L737397,0,0,0,0.0967741935483871,0,0,0.25806451612903225,0.06451612903225806,0,0,0.5806451612903226,0,0
2010,L674063,0,0,0,0.16666666666666666,0,0,0.2,0.03333333333333333,0,0,0.6,0,0
2010,L690663,0,0,0,0.06666666666666667,0,0,0.43333333333333335,0.3333333333333333,0,0.06666666666666667,0.1,0,0
2010,L610588,0,0,0,0.03333333333333333,0,0,0.13333333333333333,0.03333333333333333,0,0,0.8,0,0
2010,L1779295,0,0,0,0.13333333333333333,0,0,0.36666666666666664,0.06666666666666667,0,0,0.43333333333333335,0,0
2010,L1234425,0,0,0,0.5333333333333333,0,0,0,0,0,0,0.4666666666666667,0,0
2010,L864320,0,0,0,0.03333333333333333,0,0,0.03333333333333333,0,0,0,0.9333333333333333,0,0
2010,L723871,0,0,0,0.2,0,0,0.6,0.03333333333333333,0,0,0.16666666666666666,0,0
2010,L610603,0,0,0,0.03333333333333333,0,0,0.23333333333333334,0.03333333333333333,0,0,0.7,0,0
2010,L680720,0,0,0,0.03225806451612903,0,0,0.22580645161290322,0.03225806451612903,0,0,0.7096774193548387,0,0
2010,L611324,0,0,0,0.03333333333333333,0,0,0.23333333333333334,0.06666666666666667,0,0,0.6666666666666666,0,0
2010,L744242,0,0,0,0.6774193548387096,0,0,0.12903225806451613,0,0,0,0.1935483870967742,0,0
2010,L264499,0,0,0,0.16666666666666666,0,0,0,0,0,0.7333333333333333,0,0.1,0
2010,L580270,0,0,0,0.1,0,0.1,0.16666666666666666,0,0,0.4,0,0.23333333333333334,0
2010,L142727,0,0,0,0.06451612903225806,0,0,0,0,0,0.41935483870967744,0,0.5161290322580645,0
2010,L872428,0,0,0,0.03225806451612903,0,0.0967741935483871,0.03225806451612903,0.03225806451612903,0,0.6451612903225806,0.0967741935483871,0.06451612903225806,0
2010,L248960,0,0,0,0.15625,0,0,0.5625,0.09375,0,0.0625,0.0625,0.0625,0
2010,L611337,0,0,0,0.03333333333333333,0,0,0.16666666666666666,0,0,0,0.8,0,0
2010,L127020,0,0,0,0.43333333333333335,0,0,0.16666666666666666,0.03333333333333333,0,0,0.36666666666666664,0,0
2010,L1772766,0,0,0,0.1935483870967742,0,0.03225806451612903,0.4838709677419355,0.03225806451612903,0,0,0.25806451612903225,0,0
2010,L1772768,0,0,0,0.3,0,0.06666666666666667,0.36666666666666664,0.03333333333333333,0,0,0.23333333333333334,0,0
2010,L720264,0,0,0,0.7419354838709677,0,0,0.06451612903225806,0,0.12903225806451613,0,0.06451612903225806,0,0
2010,L150420,0,0,0,0.0967741935483871,0,0.3548387096774194,0.41935483870967744,0,0,0.06451612903225806,0,0.06451612903225806,0
2010,L322642,0,0,0,0.4375,0,0.21875,0.34375,0,0,0,0,0,0
2010,L349718,0,0,0,0.0625,0,0,0.34375,0,0,0.15625,0,0.4375,0
2010,L939399,0,0,0,0.1935483870967742,0,0,0.41935483870967744,0.03225806451612903,0,0,0.3548387096774194,0,0
2010,L213332,0,0,0,0.06451612903225806,0,0.0967741935483871,0.6451612903225806,0.03225806451612903,0,0.03225806451612903,0.12903225806451613,0,0
2010,L798381,0,0,0,0.06666666666666667,0,0,0,0,0,0.9,0,0.03333333333333333,0
2010,L939084,0,0,0,0.125,0,0.0625,0.0625,0,0,0.75,0,0,0
2010,L1778950,0,0,0,0.0625,0,0,0.25,0.21875,0,0.0625,0.40625,0,0
2010,L912775,0,0,0,0.03125,0,0,0.03125,0.03125,0,0,0.90625,0,0
2010,L744231,0,0,0,0.6333333333333333,0,0,0.2,0,0,0,0.16666666666666666,0,0
2010,L10657139,0,0,0,0.03333333333333333,0,0,0.06666666666666667,0.03333333333333333,0,0.7333333333333333,0.03333333333333333,0.1,0
2010,L896180,0,0,0,0.6451612903225806,0,0,0.3225806451612903,0.03225806451612903,0,0,0,0,0
2010,L325057,0,0,0,0.06666666666666667,0,0,0.3,0,0,0.13333333333333333,0,0.5,0
2010,L939417,0,0,0,0.0625,0,0,0.3125,0.03125,0,0,0.59375,0,0
2010,L932182,0,0,0,0.15625,0,0,0.34375,0.15625,0,0,0.34375,0,0
2010,L746013,0,0,0,0.6774193548387096,0,0,0.06451612903225806,0,0,0,0.25806451612903225,0,0
2010,L737392,0,0,0,0.1,0,0,0.23333333333333334,0.06666666666666667,0,0,0.6,0,0
2010,L933866,0,0,0,0.03225806451612903,0,0,0.03225806451612903,0,0,0.6451612903225806,0,0.2903225806451613,0
2010,L857547,0,0,0,0.0625,0,0,0.40625,0.21875,0,0,0.3125,0,0
2010,L720260,0,0,0,0.7666666666666667,0,0,0.03333333333333333,0,0.1,0,0.1,0,0
2010,L1830162,0,0,0,0.03225806451612903,0,0,0,0,0,0.9354838709677419,0,0.03225806451612903,0
2010,L10124048,0,0,0,0.03333333333333333,0,0,0.06666666666666667,0.06666666666666667,0,0.6666666666666666,0.1,0.06666666666666667,0
2010,L971001,0,0,0,0.06666666666666667,0,0,0.2,0.1,0,0,0.6333333333333333,0,0
2010,L311824,0,0,0,0.16129032258064516,0,0,0.3870967741935484,0.0967741935483871,0.12903225806451613,0,0.22580645161290322,0,0
2010,L1184986,0,0,0,0.125,0,0,0,0,0,0.84375,0,0.03125,0
2010,L932083,0,0,0,0.06666666666666667,0,0,0.23333333333333334,0.06666666666666667,0,0,0.6333333333333333,0,0
2010,L296334,0,0,0,0.16666666666666666,0,0,0,0.03333333333333333,0.03333333333333333,0.7,0,0.06666666666666667,0
2010,L737407,0,0,0,0.06666666666666667,0,0,0.3,0.03333333333333333,0,0,0.6,0,0
2010,L142728,0,0,0,0.06666666666666667,0,0,0,0,0,0.5,0,0.43333333333333335,0
2010,L1772755,0,0,0,0.22580645161290322,0,0.03225806451612903,0.5161290322580645,0,0,0,0.22580645161290322,0,0
2010,L1778779,0,0,0,0.09375,0,0,0.25,0.15625,0,0.0625,0.4375,0,0
2010,L127018,0,0,0,0.3548387096774194,0,0,0.12903225806451613,0.03225806451612903,0,0,0.4838709677419355,0,0
2010,L371433,0,0,0,0.03333333333333333,0,0,0.03333333333333333,0.06666666666666667,0,0,0.8666666666666667,0,0
2010,L10109017,0,0,0,0.03333333333333333,0,0,0.06666666666666667,0.1,0,0.6,0.2,0,0
2010,L12261523,0,0,0,0.03125,0,0.03125,0.21875,0.0625,0,0.65625,0,0,0
2010,L620241,0,0,0,0.22580645161290322,0,0.03225806451612903,0.2903225806451613,0.06451612903225806,0,0,0.3870967741935484,0,0
2010,L83533,0,0,0,0.09375,0,0,0.28125,0.0625,0,0,0.5625,0,0
2010,L142717,0,0,0,0.0625,0,0,0,0,0,0.4375,0,0.5,0
2010,L210368,0,0,0,0.9333333333333333,0,0.03333333333333333,0.03333333333333333,0,0,0,0,0,0
2010,L929747,0,0,0,0.0625,0,0.03125,0,0,0,0.8125,0.09375,0,0
2010,L424513,0,0,0,0.13333333333333333,0,0,0.13333333333333333,0.06666666666666667,0,0,0.6666666666666666,0,0
2010,L200817,0,0,0,0.125,0,0,0.46875,0.25,0,0,0.15625,0,0
2010,L428149,0,0,0,0.06451612903225806,0,0,0.16129032258064516,0.06451612903225806,0,0,0.7096774193548387,0,0
2010,L428150,0,0,0,0.06666666666666667,0,0,0.16666666666666666,0.03333333333333333,0,0,0.7333333333333333,0,0
2010,L312441,0,0,0,0.4666666666666667,0,0.03333333333333333,0.2,0.13333333333333333,0.03333333333333333,0.13333333333333333,0,0,0
2010,L424016,0,0,0,0.4,0,0,0.13333333333333333,0.3,0.03333333333333333,0.13333333333333333,0,0,0
2010,L340501,0,0,0,0.03333333333333333,0,0.06666666666666667,0,0.3,0.26666666666666666,0.2,0,0.13333333333333333,0
2010,L931478,0,0,0,0.3,0,0,0.3333333333333333,0.1,0,0,0.26666666666666666,0,0
2010,L425484,0,0,0,0.16666666666666666,0,0,0.26666666666666666,0.03333333333333333,0,0,0.5333333333333333,0,0
2010,L689344,0,0,0,0.6333333333333333,0,0,0.13333333333333333,0.03333333333333333,0,0,0.2,0,0
