year,locality_id,pland_00_water,pland_03_deciduous_needleleaf,pland_04_deciduous_broadleaf,pland_05_mixed_forest,pland_08_woody_savanna,pland_09_savanna,pland_10_grassland,pland_11_wetland,pland_12_cropland,pland_13_urban,pland_14_mosiac,pland_15_barren,id,elevation_median,elevation_sd
2016,L1206968,0,0,0.4,0,0,0.2,0.1,0.13333333333333333,0,0.16666666666666666,0,0,757,194.21241455078126,12.240966653000577
2016,L3672681,0,0,0.5172413793103449,0,0,0.3448275862068966,0,0,0,0.13793103448275862,0,0,2357,211.53748914930554,13.476104002635754
2016,L3711544,0,0,0.7096774193548387,0,0,0.16129032258064516,0.06451612903225806,0.03225806451612903,0,0.03225806451612903,0,0,2786,205.09699249267578,14.45316919239113
2016,L744231,0,0,0.5666666666666667,0,0,0.26666666666666666,0,0,0,0.16666666666666666,0,0,821,207.36297098795572,12.081115305191211
2016,L2849589,0,0,0.16666666666666666,0,0,0,0,0,0.6333333333333333,0,0.2,0,2789,237.76361236572265,10.466025322858032
2016,L1187422,0,0,0.1,0,0,0,0.03333333333333333,0,0.7333333333333333,0,0.13333333333333333,0,589,194.0490625554865,4.020347114994037
2016,L164839,0,0,0.7741935483870968,0.0967741935483871,0.03225806451612903,0.0967741935483871,0,0,0,0,0,0,423,160.18621190388998,2.0478765471661853
2016,L2276032,0,0,0.0625,0,0.0625,0.78125,0.03125,0,0.0625,0,0,0,1502,257.82425689697266,5.380893933315905
2016,L723883,0,0,0.16129032258064516,0,0,0.3548387096774194,0.06451612903225806,0,0,0.41935483870967744,0,0,2793,209.60883483886718,3.3235152138469672
2016,L744235,0,0,0.5806451612903226,0,0,0.25806451612903225,0,0,0,0.16129032258064516,0,0,493,210.24149850698618,10.71841582140918
2016,L746005,0,0,0.59375,0,0,0,0,0,0,0.40625,0,0,451,216.8141632080078,4.88873745502419
2016,L1581401,0,0,0.15625,0,0,0.34375,0.15625,0,0,0.34375,0,0,1445,203.83977161754262,3.1721134261200477
2016,L3608548,0,0,0.09375,0,0.125,0.0625,0,0,0.6875,0,0.03125,0,2803,200.65152948552912,15.05336835687663
2016,L558219,0,0,0.16666666666666666,0,0,0.5666666666666667,0.1,0.16666666666666666,0,0,0,0,182,219.83781941731772,2.4243759589381475
2016,L554963,0,0,0.13333333333333333,0,0,0.5666666666666667,0,0,0,0.3,0,0,20,221.2965087890625,4.415766921622211
2016,L554968,0,0,0.06451612903225806,0,0,0.6774193548387096,0,0,0,0.25806451612903225,0,0,127,221.4466354370117,4.788683646660201
2016,L2146471,0,0,0.03125,0,0,0.03125,0.09375,0.34375,0,0.5,0,0,2808,158.30970059908353,17.334406312066953
2016,L4521480,0,0,0.1,0,0,0.23333333333333334,0,0,0,0.6666666666666666,0,0,2809,204.06553297776443,2.672643338060467
2016,L995998,0,0,0.0625,0,0.03125,0.03125,0,0,0.71875,0,0.15625,0,716,185.77471415201822,7.831460141512849
2016,L569203,0,0,0.03225806451612903,0,0,0.25806451612903225,0.16129032258064516,0.16129032258064516,0.03225806451612903,0.3548387096774194,0,0,737,218.2101576063368,3.1017156087998323
2016,L558223,0,0,0.13333333333333333,0,0,0.5333333333333333,0.16666666666666666,0.16666666666666666,0,0,0,0,731,220.14881591796876,2.488316799002122
2016,L2323168,0,0,0.06451612903225806,0,0,0.25806451612903225,0.16129032258064516,0,0,0.5161290322580645,0,0,705,204.9112311469184,2.5921122621219466
2016,L3674094,0,0,0.59375,0,0,0.125,0.09375,0.1875,0,0,0,0,2426,197.36982218424478,12.645930134897185
2016,L997249,0,0,0.3870967741935484,0,0,0.1935483870967742,0,0,0,0.41935483870967744,0,0,1064,215.81980641682944,4.301857277504055
2016,L585239,0,0,0.13333333333333333,0,0,0.3,0.16666666666666666,0,0,0.4,0,0,1690,204.51557367498225,4.022033721845752
2016,L4721496,0,0,0.06451612903225806,0,0,0.03225806451612903,0,0,0.41935483870967744,0,0.4838709677419355,0,2828,274.63519287109375,14.04381505579499
2016,L746061,0,0,0.6333333333333333,0,0,0.26666666666666666,0,0,0,0.1,0,0,245,205.45251634385852,13.573096441290103
2016,L992031,0,0,0.1,0,0,0,0,0,0.8,0,0.1,0,1843,238.82079139122595,12.24231000608476
2016,L1206981,0,0,0.4,0,0,0.16666666666666666,0.1,0.3,0,0.03333333333333333,0,0,960,193.7259005033053,13.374531557279598
2016,L558311,0,0,0.125,0,0,0.53125,0.1875,0.15625,0,0,0,0,267,220.04348754882812,2.5031969122506625
2016,L558327,0,0,0.09375,0,0,0.5,0.25,0.15625,0,0,0,0,642,219.1100641886393,3.307611726866177
2016,L1581383,0,0,0.16129032258064516,0,0,0.3548387096774194,0.16129032258064516,0,0,0.3225806451612903,0,0,1692,204.66181818644205,3.4763053494064673
2016,L565379,0,0,0.03225806451612903,0,0.03225806451612903,0.16129032258064516,0,0,0.22580645161290322,0.41935483870967744,0.12903225806451613,0,12,235.597900390625,8.183124848117652
2016,L1581356,0,0,0.16666666666666666,0,0,0.3333333333333333,0.16666666666666666,0,0,0.3333333333333333,0,0,2831,203.75616836547852,3.0383256510103505
2016,L1234425,0,0,0.5333333333333333,0,0,0,0,0,0,0.4666666666666667,0,0,259,217.27826944986978,4.930698150221887
2016,L4692411,0,0,0.06451612903225806,0,0,0.03225806451612903,0.06451612903225806,0,0.5806451612903226,0.25806451612903225,0,0,2836,162.85259331597223,10.524954057779995
2016,L857787,0,0,0.06896551724137931,0,0.034482758620689655,0.5172413793103449,0.06896551724137931,0,0.1724137931034483,0,0.13793103448275862,0,2837,175.66735978560015,5.625124289094226
2016,L218750,0,0,0.4,0,0,0,0,0,0.5,0,0.1,0,2840,207.720458984375,1.643569598049554
2016,L720286,0,0,0.5,0,0,0.2,0.03333333333333333,0.26666666666666666,0,0,0,0,138,199.91243743896484,15.416446076324114
2016,L311824,0,0,0.16129032258064516,0,0,0.3225806451612903,0.0967741935483871,0.1935483870967742,0,0.22580645161290322,0,0,74,218.01542790730795,4.7960707358346415
2016,L999099,0,0,0.034482758620689655,0,0.06896551724137931,0.7586206896551724,0.06896551724137931,0,0,0.06896551724137931,0,0,995,234.83866712782117,3.9913575325515587
2016,L678569,0,0,0.23333333333333334,0,0,0.1,0.4,0.03333333333333333,0.2,0.03333333333333333,0,0,2844,148.30672454833984,13.90909244898601
2016,L2904228,0,0,0.1,0,0,0.23333333333333334,0.13333333333333333,0,0.03333333333333333,0.5,0,0,2223,205.14414007013494,12.484400379444095
2016,L169305,0,0,0.3,0,0,0.16666666666666666,0,0,0,0.5333333333333333,0,0,2845,211.54376338078424,13.970036123785855
2016,L932170,0,0,0.16129032258064516,0,0,0.3548387096774194,0.16129032258064516,0,0,0.3225806451612903,0,0,205,202.20068995157877,3.866917215643518
2016,L416893,0,0,0.26666666666666666,0,0,0.5,0,0,0,0.23333333333333334,0,0,818,208.82720336914062,4.178398798158556
2016,L2263651,0,0,0.03225806451612903,0,0.0967741935483871,0.12903225806451613,0.25806451612903225,0,0.4838709677419355,0,0,0,1475,223.33197530110678,5.8602344651697464
2016,L4707009,0,0,0.03333333333333333,0,0.03333333333333333,0.03333333333333333,0,0,0.6666666666666666,0,0.23333333333333334,0,2851,177.17450120713977,4.807907119313421
2016,L4743490,0,0,0.2903225806451613,0,0,0.4838709677419355,0,0,0,0.22580645161290322,0,0,2854,204.99886474609374,3.921372358372139
2016,L903606,0,0,0.0967741935483871,0,0,0,0.12903225806451613,0.2903225806451613,0.3548387096774194,0.0967741935483871,0.03225806451612903,0,2857,197.41317055442116,16.286140305078206
2016,L744245,0,0,0.6666666666666666,0,0,0.1,0,0,0,0.23333333333333334,0,0,846,210.55638474684494,10.855357612785571
2016,L558213,0,0,0.16666666666666666,0,0,0.5666666666666667,0.16666666666666666,0.1,0,0,0,0,147,219.5106561834162,2.348695527717209
2016,L741253,0,0,0.23333333333333334,0,0,0.43333333333333335,0,0,0,0.3333333333333333,0,0,586,219.6855712890625,8.716974870320138
2016,L900296,0,0,0.0967741935483871,0,0,0.41935483870967744,0.06451612903225806,0,0,0.41935483870967744,0,0,42,199.71038114107571,1.3773132713992535
2016,L922184,0,0,0.13333333333333333,0,0,0.3,0.16666666666666666,0,0,0.4,0,0,300,202.54763932661578,4.587618224724249
2016,L558336,0,0,0.0967741935483871,0,0,0.5161290322580645,0.25806451612903225,0.12903225806451613,0,0,0,0,71,220.28834703233508,2.8617987524046486
2016,L932155,0,0,0.125,0,0,0.3125,0.15625,0,0,0.40625,0,0,266,201.44947357177733,3.6279887987250476
2016,L4748107,0,0,0.0625,0,0,0.40625,0,0,0,0.53125,0,0,2865,232.56421407063803,4.860457026018426
2016,L335462,0,0,0.5333333333333333,0,0,0.3,0,0,0,0.16666666666666666,0,0,123,207.36297098795572,12.081115305191211
2016,L2235676,0,0,0.25806451612903225,0,0.12903225806451613,0.1935483870967742,0,0,0.3870967741935484,0,0.03225806451612903,0,1541,198.67385482788086,14.165196947655732
2016,L4675937,0,0,0.16666666666666666,0,0.06666666666666667,0,0,0,0.6666666666666666,0,0.1,0,2868,169.11236190795898,7.775897281408137
2016,L4533245,0,0,0.0967741935483871,0,0,0.25806451612903225,0.12903225806451613,0,0,0.5161290322580645,0,0,2869,204.57537841796875,2.6761143083222243
2016,L1215013,0,0,0.1875,0,0,0.1875,0,0,0.5,0.03125,0.09375,0,351,200.82242965698242,10.88144567834227
2016,L4574482,0,0,0.6875,0,0,0.03125,0,0,0,0.28125,0,0,2871,213.04164358285757,12.772577828797832
